event_date,country_id,network_id,client_id,value_usd
12/02/2022,1,10,73,0.569999993
12/02/2022,1,10,94,141.3999987
12/02/2022,1,10,98,0.400000006
12/02/2022,1,10,104,1.600000024
12/02/2022,1,10,121,6.059999943
12/02/2022,1,10,189,1.600000024
12/02/2022,1,10,256,0.800000012
12/02/2022,1,60,71,41.5369997
12/02/2022,1,60,94,60.2469995
12/02/2022,1,60,97,1.264000058
12/02/2022,1,60,104,16.96499991
12/02/2022,1,60,121,88.13599825
12/02/2022,1,60,174,187.5679977
12/02/2022,1,60,184,0.377000004
12/02/2022,1,60,189,9.663999915
12/02/2022,1,60,219,2.676000118
12/02/2022,1,60,256,40
12/02/2022,109,10,73,0.209999993
12/02/2022,109,10,94,0.479999989
12/02/2022,109,10,97,0.920000017
12/02/2022,109,10,104,3.360000014
12/02/2022,109,10,121,1.279999971
12/02/2022,109,10,174,9.009999514
12/02/2022,109,10,256,3.200000048
12/02/2022,109,60,71,0.600000024
12/02/2022,109,60,94,0.213
12/02/2022,109,60,95,0.200000003
12/02/2022,109,60,97,0.169
12/02/2022,109,60,121,0.861000001
12/02/2022,109,60,154,0.129999995
12/02/2022,109,60,174,8.849000268
12/02/2022,109,60,184,4.295000076
12/02/2022,109,60,189,0.145999998
12/02/2022,109,60,219,0.500000007
12/02/2022,213,60,184,0.842999995
12/02/2022,213,60,189,1
12/02/2022,213,60,219,0.988000019
13/02/2022,1,10,71,1.559999943
13/02/2022,1,10,73,0.569999993
13/02/2022,1,10,94,161.5999985
13/02/2022,1,10,104,0.800000012
13/02/2022,1,10,121,6.059999943
13/02/2022,1,10,189,2.289999962
13/02/2022,1,10,256,0.800000012
13/02/2022,1,60,71,18.05599976
13/02/2022,1,60,73,1.080000043
13/02/2022,1,60,94,60.87299979
13/02/2022,1,60,97,0.632000029
13/02/2022,1,60,104,23.574
13/02/2022,1,60,121,108.6459978
13/02/2022,1,60,122,1.200000048
13/02/2022,1,60,174,156.341998
13/02/2022,1,60,184,0.377000004
13/02/2022,1,60,189,10.91299987
13/02/2022,1,60,219,1.460000038
13/02/2022,1,60,256,45
13/02/2022,17,60,219,0.800000012
13/02/2022,109,10,71,0.150000006
13/02/2022,109,10,73,0.839999974
13/02/2022,109,10,94,0.239999995
13/02/2022,109,10,97,0.230000004
13/02/2022,109,10,104,2.800000012
13/02/2022,109,10,121,0.959999979
13/02/2022,109,10,174,11.1299994
13/02/2022,109,10,256,3.400000051
13/02/2022,109,60,94,0.213
13/02/2022,109,60,95,0.200000003
13/02/2022,109,60,121,1.435000002
13/02/2022,109,60,174,8.430000238
13/02/2022,109,60,184,5.229000106
13/02/2022,109,60,189,0.673000008
13/02/2022,109,60,219,0.800000012
13/02/2022,109,60,256,0.400000006
13/02/2022,213,60,184,0.166999996
13/02/2022,213,60,189,1.300000012
13/02/2022,213,60,219,0.633000007
14/02/2022,1,10,71,3.119999886
14/02/2022,1,10,73,1.139999986
14/02/2022,1,10,94,149.4799986
14/02/2022,1,10,98,0.800000012
14/02/2022,1,10,104,2.400000036
14/02/2022,1,10,121,2.019999981
14/02/2022,1,10,154,1.600000024
14/02/2022,1,60,71,35.58399963
14/02/2022,1,60,94,38.24799967
14/02/2022,1,60,97,0.632000029
14/02/2022,1,60,104,25.45899999
14/02/2022,1,60,121,75.84599853
14/02/2022,1,60,174,144.582999
14/02/2022,1,60,184,2.945000082
14/02/2022,1,60,189,5.838999927
14/02/2022,1,60,219,5.352000237
14/02/2022,1,60,256,21
14/02/2022,17,10,71,0.860000014
14/02/2022,17,60,189,1
14/02/2022,109,10,71,0.150000006
14/02/2022,109,10,73,0.62999998
14/02/2022,109,10,104,1.120000005
14/02/2022,109,10,121,0.639999986
14/02/2022,109,10,174,6.889999628
14/02/2022,109,10,256,1.400000021
14/02/2022,109,60,94,0.574000001
14/02/2022,109,60,97,1.182999998
14/02/2022,109,60,121,0.618000001
14/02/2022,109,60,174,10.51200027
14/02/2022,109,60,184,6.992000103
14/02/2022,109,60,189,0.224999994
14/02/2022,109,60,219,0.800000012
14/02/2022,109,60,256,0.600000009
14/02/2022,213,60,184,1.609000027
14/02/2022,213,60,219,0.459000008
15/02/2022,1,10,71,3.119999886
15/02/2022,1,10,94,121.1999989
15/02/2022,1,10,104,2.400000036
15/02/2022,1,10,121,4.039999962
15/02/2022,1,10,174,1.299999952
15/02/2022,1,10,256,0.800000012
15/02/2022,1,60,71,21.72699976
15/02/2022,1,60,94,30.23400015
15/02/2022,1,60,97,2.528000116
15/02/2022,1,60,104,16.03400004
15/02/2022,1,60,121,86.09399819
15/02/2022,1,60,154,1.396000028
15/02/2022,1,60,174,103.0119986
15/02/2022,1,60,184,4.820000112
15/02/2022,1,60,189,5.592999935
15/02/2022,1,60,256,5
15/02/2022,109,10,97,1.150000021
15/02/2022,109,10,104,1.400000006
15/02/2022,109,10,121,0.639999986
15/02/2022,109,10,174,12.18999934
15/02/2022,109,10,184,0.079999998
15/02/2022,109,10,256,1.600000024
15/02/2022,109,60,71,0.900000036
15/02/2022,109,60,94,0.722000003
15/02/2022,109,60,95,0.400000006
15/02/2022,109,60,97,0.169
15/02/2022,109,60,121,1.606000006
15/02/2022,109,60,154,0.779999971
15/02/2022,109,60,174,8.775000274
15/02/2022,109,60,184,4.295000076
15/02/2022,109,60,189,0.52700001
15/02/2022,109,60,219,1.700000025
15/02/2022,109,60,256,0.200000003
15/02/2022,213,60,184,1.68599999
15/02/2022,213,60,219,0.908000015
16/02/2022,1,10,71,4.679999828
16/02/2022,1,10,94,133.3199987
16/02/2022,1,10,104,1.600000024
16/02/2022,1,10,121,10.0999999
16/02/2022,1,10,189,0.519999981
16/02/2022,1,10,256,1.600000024
16/02/2022,1,60,71,18.05599976
16/02/2022,1,60,94,45.46599954
16/02/2022,1,60,104,13.051
16/02/2022,1,60,121,63.54799867
16/02/2022,1,60,174,177.2909983
16/02/2022,1,60,189,15.48399985
16/02/2022,17,60,184,0.800000012
16/02/2022,17,60,219,0.800000012
16/02/2022,109,10,73,0.62999998
16/02/2022,109,10,94,0.239999995
16/02/2022,109,10,97,0.690000013
16/02/2022,109,10,104,1.960000008
16/02/2022,109,10,121,0.639999986
16/02/2022,109,10,174,13.24999928
16/02/2022,109,10,256,1.000000015
16/02/2022,109,60,71,0.300000012
16/02/2022,109,60,94,0.170000002
16/02/2022,109,60,95,0.200000003
16/02/2022,109,60,97,0.169
16/02/2022,109,60,121,1.236000001
16/02/2022,109,60,174,6.348000191
16/02/2022,109,60,184,3.496000051
16/02/2022,109,60,189,0.449999988
16/02/2022,109,60,219,1.200000018
16/02/2022,109,60,256,0.600000009
16/02/2022,213,60,184,0.842999995
16/02/2022,213,60,189,1
16/02/2022,213,60,219,0.888000011
17/02/2022,1,10,71,3.119999886
17/02/2022,1,10,73,0.569999993
17/02/2022,1,10,94,149.4799986
17/02/2022,1,10,121,10.0999999
17/02/2022,1,10,256,1.600000024
17/02/2022,1,60,71,58.69300032
17/02/2022,1,60,94,70.89399952
17/02/2022,1,60,97,0.632000029
17/02/2022,1,60,104,22.18800008
17/02/2022,1,60,121,98.3899982
17/02/2022,1,60,174,133.8249986
17/02/2022,1,60,184,5.136000156
17/02/2022,1,60,189,11.41799998
17/02/2022,1,60,219,3.406000137
17/02/2022,1,60,256,25
17/02/2022,17,10,71,0.860000014
17/02/2022,109,10,71,0.150000006
17/02/2022,109,10,73,0.419999987
17/02/2022,109,10,97,0.460000008
17/02/2022,109,10,104,0.560000002
17/02/2022,109,10,121,0.319999993
17/02/2022,109,10,174,8.389999568
17/02/2022,109,10,256,1.000000015
17/02/2022,109,60,71,0.300000012
17/02/2022,109,60,73,0.300000004
17/02/2022,109,60,94,0.502999991
17/02/2022,109,60,95,0.200000003
17/02/2022,109,60,97,0.169
17/02/2022,109,60,121,2.268000007
17/02/2022,109,60,174,7.527000204
17/02/2022,109,60,184,2.547000051
17/02/2022,109,60,219,2.100000031
17/02/2022,109,60,256,0.400000006
17/02/2022,213,60,184,1.579000056
17/02/2022,213,60,219,0.503000008
18/02/2022,1,10,71,10.9199996
18/02/2022,1,10,94,177.7599983
18/02/2022,1,10,98,0.400000006
18/02/2022,1,10,104,2.400000036
18/02/2022,1,10,121,6.059999943
18/02/2022,1,10,256,0.800000012
18/02/2022,1,60,71,26.02799988
18/02/2022,1,60,94,66.11999965
18/02/2022,1,60,104,23.1420002
18/02/2022,1,60,121,88.14599848
18/02/2022,1,60,174,120.0449989
18/02/2022,1,60,184,6.262000173
18/02/2022,1,60,189,5.546999931
18/02/2022,1,60,219,0.730000019
18/02/2022,1,60,256,15
18/02/2022,17,10,71,0.860000014
18/02/2022,109,10,71,0.150000006
18/02/2022,109,10,73,1.049999967
18/02/2022,109,10,104,2.520000011
18/02/2022,109,10,174,14.8399992
18/02/2022,109,10,256,1.600000024
18/02/2022,109,60,71,0.300000012
18/02/2022,109,60,94,0.866999999
18/02/2022,109,60,97,0.506999999
18/02/2022,109,60,121,1.562000006
18/02/2022,109,60,154,0.129999995
18/02/2022,109,60,174,7.091000214
18/02/2022,109,60,184,4.430000082
18/02/2022,109,60,189,0.145999998
18/02/2022,109,60,219,2.400000036
18/02/2022,109,60,256,0.400000006
18/02/2022,213,60,184,2.319999993
18/02/2022,213,60,189,0.300000012
18/02/2022,213,60,219,0.444000006
19/02/2022,1,10,71,6.239999771
19/02/2022,1,10,94,189.8799982
19/02/2022,1,10,98,0.400000006
19/02/2022,1,10,104,0.800000012
19/02/2022,1,10,121,4.039999962
19/02/2022,1,10,174,1.299999952
19/02/2022,1,60,71,9.027999878
19/02/2022,1,60,94,102.6949986
19/02/2022,1,60,95,1.5
19/02/2022,1,60,97,2.528000116
19/02/2022,1,60,104,13.19499993
19/02/2022,1,60,121,112.7399979
19/02/2022,1,60,174,78.03199899
19/02/2022,1,60,189,4.07099998
19/02/2022,1,60,219,2.676000118
19/02/2022,1,60,256,4
19/02/2022,109,10,71,0.450000018
19/02/2022,109,10,73,1.259999961
19/02/2022,109,10,97,0.460000008
19/02/2022,109,10,104,2.520000011
19/02/2022,109,10,174,12.71999931
19/02/2022,109,10,256,0.600000009
19/02/2022,109,60,94,1.228
19/02/2022,109,60,121,3.626000017
19/02/2022,109,60,174,5.396000169
19/02/2022,109,60,184,1.883000031
19/02/2022,109,60,189,0.145999998
19/02/2022,213,60,184,1.546000004
19/02/2022,213,60,219,1.200000018
20/02/2022,1,10,71,9.359999657
20/02/2022,1,10,73,0.569999993
20/02/2022,1,10,94,222.1999979
20/02/2022,1,10,121,10.0999999
20/02/2022,1,10,256,0.800000012
20/02/2022,1,60,71,44.61199951
20/02/2022,1,60,73,0.540000021
20/02/2022,1,60,94,93.51699954
20/02/2022,1,60,95,3
20/02/2022,1,60,97,2.528000116
20/02/2022,1,60,104,31.61300027
20/02/2022,1,60,121,104.5419981
20/02/2022,1,60,174,131.5429987
20/02/2022,1,60,184,0.377000004
20/02/2022,1,60,189,4.297999978
20/02/2022,1,60,219,2.676000118
20/02/2022,1,60,256,17
20/02/2022,17,10,71,0.860000014
20/02/2022,109,10,73,0.419999987
20/02/2022,109,10,104,1.400000006
20/02/2022,109,10,174,14.30999923
20/02/2022,109,10,256,1.200000018
20/02/2022,109,60,71,0.300000012
20/02/2022,109,60,94,0.361000001
20/02/2022,109,60,95,0.200000003
20/02/2022,109,60,97,0.169
20/02/2022,109,60,121,3.007999986
20/02/2022,109,60,174,8.231000192
20/02/2022,109,60,184,5.229000106
20/02/2022,109,60,189,1.200000018
20/02/2022,109,60,256,0.200000003
20/02/2022,213,60,184,0.435000002
20/02/2022,213,60,189,0.300000012
20/02/2022,213,60,219,1.200000018
21/02/2022,1,10,71,4.679999828
21/02/2022,1,10,73,0.569999993
21/02/2022,1,10,94,222.1999979
21/02/2022,1,10,104,0.800000012
21/02/2022,1,10,121,12.11999989
21/02/2022,1,60,71,21.44799995
21/02/2022,1,60,94,102.6489987
21/02/2022,1,60,95,3
21/02/2022,1,60,97,1.896000087
21/02/2022,1,60,104,30.39400017
21/02/2022,1,60,121,92.23999858
21/02/2022,1,60,154,1.396000028
21/02/2022,1,60,174,114.6179985
21/02/2022,1,60,184,3.317000091
21/02/2022,1,60,189,3.0169999
21/02/2022,1,60,219,2.676000118
21/02/2022,1,60,256,1
21/02/2022,109,10,71,0.150000006
21/02/2022,109,10,97,0.230000004
21/02/2022,109,10,104,1.120000005
21/02/2022,109,10,174,8.829999566
21/02/2022,109,10,256,0.200000003
21/02/2022,109,60,71,0.300000012
21/02/2022,109,60,94,0.361000001
21/02/2022,109,60,97,0.506999999
21/02/2022,109,60,121,2.423000008
21/02/2022,109,60,154,0.129999995
21/02/2022,109,60,174,8.489000201
21/02/2022,109,60,184,1.883000031
21/02/2022,109,60,219,2.400000036
21/02/2022,109,60,256,0.200000003
21/02/2022,213,60,184,0.976999998
21/02/2022,213,60,219,0.852000013
22/02/2022,1,10,71,1.559999943
22/02/2022,1,10,94,413.8799982
22/02/2022,1,10,95,1
22/02/2022,1,10,104,0.800000012
22/02/2022,1,10,174,2.599999905
22/02/2022,1,10,256,3.200000048
22/02/2022,1,60,71,41.81599951
22/02/2022,1,60,94,88.20999944
22/02/2022,1,60,95,1.5
22/02/2022,1,60,97,2.528000116
22/02/2022,1,60,104,12.40799999
22/02/2022,1,60,121,67.8060019
22/02/2022,1,60,122,1.200000048
22/02/2022,1,60,174,155.5129976
22/02/2022,1,60,189,5.871000051
22/02/2022,1,60,256,13
22/02/2022,109,10,71,0.450000018
22/02/2022,109,10,73,0.209999993
22/02/2022,109,10,97,0.460000008
22/02/2022,109,10,104,1.120000005
22/02/2022,109,10,121,0.319999993
22/02/2022,109,10,174,3.179999828
22/02/2022,109,10,256,0.800000012
22/02/2022,109,60,71,0.300000012
22/02/2022,109,60,94,1.079999998
22/02/2022,109,60,95,0.600000009
22/02/2022,109,60,97,0.506999999
22/02/2022,109,60,121,1.722000003
22/02/2022,109,60,154,0.389999986
22/02/2022,109,60,174,8.724000245
22/02/2022,109,60,184,3.346000075
22/02/2022,109,60,189,0.673000008
22/02/2022,213,60,184,1.763000011
22/02/2022,213,60,189,1
22/02/2022,213,60,219,1.266000018
23/02/2022,1,10,94,557.5199981
23/02/2022,1,10,104,0.800000012
23/02/2022,1,10,256,0.800000012
23/02/2022,1,60,71,43.45399952
23/02/2022,1,60,73,0.540000021
23/02/2022,1,60,94,70.82599986
23/02/2022,1,60,95,3
23/02/2022,1,60,97,1.896000087
23/02/2022,1,60,104,3.701000035
23/02/2022,1,60,121,96.84000325
23/02/2022,1,60,154,1.396000028
23/02/2022,1,60,174,166.3949974
23/02/2022,1,60,184,2.945000082
23/02/2022,1,60,189,1.248999953
23/02/2022,1,60,256,8
23/02/2022,17,10,71,0.860000014
23/02/2022,17,60,184,0.5
23/02/2022,17,60,189,1
23/02/2022,109,10,73,0.419999987
23/02/2022,109,10,94,0.239999995
23/02/2022,109,10,104,0.840000004
23/02/2022,109,10,174,0.529999971
23/02/2022,109,10,256,0.400000006
23/02/2022,109,60,71,0.600000024
23/02/2022,109,60,94,0.650999993
23/02/2022,109,60,95,0.200000003
23/02/2022,109,60,97,0.169
23/02/2022,109,60,121,3.690000027
23/02/2022,109,60,174,7.705000207
23/02/2022,109,60,184,3.496000051
23/02/2022,109,60,256,0.600000009
23/02/2022,213,60,184,0.435000002
23/02/2022,213,60,219,0.100000001
24/02/2022,1,10,71,0.730000019
24/02/2022,1,10,94,425.0399985
24/02/2022,1,10,121,1.330000043
24/02/2022,1,10,256,1.600000024
24/02/2022,1,60,94,82.25199997
24/02/2022,1,60,97,0.632000029
24/02/2022,1,60,104,2.98300004
24/02/2022,1,60,121,52.46000195
24/02/2022,1,60,174,139.2859978
24/02/2022,1,60,189,5.871000051
24/02/2022,1,60,256,5
24/02/2022,17,10,71,2.580000043
24/02/2022,17,60,154,1
24/02/2022,109,10,71,0.150000006
24/02/2022,109,10,73,0.419999987
24/02/2022,109,10,97,0.230000004
24/02/2022,109,10,104,1.400000006
24/02/2022,109,10,174,0.280000001
24/02/2022,109,10,256,1.200000018
24/02/2022,109,60,71,0.300000012
24/02/2022,109,60,95,0.400000006
24/02/2022,109,60,97,0.169
24/02/2022,109,60,121,1.148000002
24/02/2022,109,60,174,3.784000099
24/02/2022,109,60,184,3.346000075
24/02/2022,109,60,189,0.449999988
24/02/2022,213,60,184,0.572000027
24/02/2022,213,60,219,1.244000018
25/02/2022,1,10,71,1.559999943
25/02/2022,1,10,94,441.5999985
25/02/2022,1,10,98,0.400000006
25/02/2022,1,10,121,1.330000043
25/02/2022,1,10,256,1.600000024
25/02/2022,1,60,94,78.09399986
25/02/2022,1,60,95,4.5
25/02/2022,1,60,97,1.264000058
25/02/2022,1,60,104,0.717999995
25/02/2022,1,60,121,93.58800387
25/02/2022,1,60,154,0.698000014
25/02/2022,1,60,174,177.0099972
25/02/2022,1,60,184,0.754000008
25/02/2022,1,60,189,7.347000003
25/02/2022,1,60,219,2.676000118
25/02/2022,1,60,256,4
25/02/2022,109,10,71,0.300000012
25/02/2022,109,10,94,0.239999995
25/02/2022,109,10,97,1.150000021
25/02/2022,109,10,104,1.400000006
25/02/2022,109,10,174,0.280000001
25/02/2022,109,10,256,0.400000006
25/02/2022,109,60,94,0.213
25/02/2022,109,60,95,0.200000003
25/02/2022,109,60,97,0.338
25/02/2022,109,60,121,1.032000005
25/02/2022,109,60,154,0.25999999
25/02/2022,109,60,174,9.350000247
25/02/2022,109,60,184,2.547000051
25/02/2022,109,60,189,0.145999998
25/02/2022,213,60,184,2.20600003
25/02/2022,213,60,219,0.448000006
26/02/2022,1,10,73,0.569999993
26/02/2022,1,10,94,557.5199981
26/02/2022,1,10,104,4.800000072
26/02/2022,1,10,121,2.660000086
26/02/2022,1,10,122,0.150000006
26/02/2022,1,10,256,0.800000012
26/02/2022,1,60,71,38.44799995
26/02/2022,1,60,73,1.080000043
26/02/2022,1,60,94,89.29700017
26/02/2022,1,60,95,1.5
26/02/2022,1,60,97,1.896000087
26/02/2022,1,60,104,5.298000157
26/02/2022,1,60,121,108.6840045
26/02/2022,1,60,174,264.820996
26/02/2022,1,60,189,12.90799981
26/02/2022,1,60,219,2.676000118
26/02/2022,1,60,256,8
26/02/2022,109,10,71,0.150000006
26/02/2022,109,10,73,0.839999974
26/02/2022,109,10,94,0.479999989
26/02/2022,109,10,97,0.460000008
26/02/2022,109,10,104,1.400000006
26/02/2022,109,10,121,0.319999993
26/02/2022,109,10,174,0.280000001
26/02/2022,109,10,256,0.400000006
26/02/2022,109,60,71,0.300000012
26/02/2022,109,60,94,0.289999992
26/02/2022,109,60,95,0.200000003
26/02/2022,109,60,97,0.338
26/02/2022,109,60,121,1.40200001
26/02/2022,109,60,154,0.129999995
26/02/2022,109,60,174,6.539000206
26/02/2022,109,60,184,2.682000056
26/02/2022,109,60,189,0.145999998
26/02/2022,109,60,219,0.400000006
26/02/2022,213,60,184,0.536000013
26/02/2022,213,60,219,0.422000006
27/02/2022,1,10,94,682.9999976
27/02/2022,1,10,98,0.400000006
27/02/2022,1,10,256,0.800000012
27/02/2022,1,60,71,63.28800011
27/02/2022,1,60,73,0.540000021
27/02/2022,1,60,94,119.904
27/02/2022,1,60,97,2.528000116
27/02/2022,1,60,104,3.482000113
27/02/2022,1,60,121,82.63800335
27/02/2022,1,60,174,246.2019972
27/02/2022,1,60,184,2.945000082
27/02/2022,1,60,189,9.339999795
27/02/2022,1,60,256,16
27/02/2022,17,10,71,0.860000014
27/02/2022,17,60,184,0.5
27/02/2022,109,10,73,0.419999987
27/02/2022,109,10,94,0.239999995
27/02/2022,109,10,97,0.230000004
27/02/2022,109,10,104,1.960000008
27/02/2022,109,10,121,0.319999993
27/02/2022,109,10,174,0.560000002
27/02/2022,109,10,256,0.200000003
27/02/2022,109,60,73,0.100000001
27/02/2022,109,60,94,1.296000004
27/02/2022,109,60,95,0.200000003
27/02/2022,109,60,97,0.338
27/02/2022,109,60,121,1.479000002
27/02/2022,109,60,154,0.129999995
27/02/2022,109,60,174,13.43800039
27/02/2022,109,60,184,6.977000132
27/02/2022,109,60,189,0.370999992
27/02/2022,109,60,256,0.200000003
27/02/2022,213,60,184,0.569000006
27/02/2022,213,60,219,0.400000006
28/02/2022,1,10,94,425.0399985
28/02/2022,1,10,97,0.610000014
28/02/2022,1,10,104,0.800000012
28/02/2022,1,10,121,1.330000043
28/02/2022,1,10,154,0.800000012
28/02/2022,1,10,174,1.299999952
28/02/2022,1,60,71,19.56099987
28/02/2022,1,60,94,63.80900002
28/02/2022,1,60,97,0.632000029
28/02/2022,1,60,104,5.298000157
28/02/2022,1,60,121,52.42000222
28/02/2022,1,60,174,242.9629965
28/02/2022,1,60,184,1.131000012
28/02/2022,1,60,189,6.841999888
28/02/2022,1,60,256,4
28/02/2022,109,10,71,0.150000006
28/02/2022,109,10,73,0.209999993
28/02/2022,109,10,94,0.239999995
28/02/2022,109,10,97,0.460000008
28/02/2022,109,10,104,1.400000006
28/02/2022,109,10,189,0.140000001
28/02/2022,109,10,256,0.400000006
28/02/2022,109,60,71,0.300000012
28/02/2022,109,60,94,0.361000001
28/02/2022,109,60,95,0.400000006
28/02/2022,109,60,97,0.338
28/02/2022,109,60,121,1.192000002
28/02/2022,109,60,174,7.239000201
28/02/2022,109,60,184,2.547000051
28/02/2022,109,60,189,0.51699999
28/02/2022,109,60,256,0.200000003
28/02/2022,213,60,184,0.435000002
28/02/2022,213,60,219,0.400000006
01/03/2022,1,10,73,0.569999993
01/03/2022,1,10,94,386.3999987
01/03/2022,1,10,95,1
01/03/2022,1,10,98,0.800000012
01/03/2022,1,10,104,0.800000012
01/03/2022,1,60,71,55.31599998
01/03/2022,1,60,94,64.06800032
01/03/2022,1,60,97,1.896000087
01/03/2022,1,60,104,4.275000095
01/03/2022,1,60,121,62.44400263
01/03/2022,1,60,174,132.8819976
01/03/2022,1,60,184,0.377000004
01/03/2022,1,60,189,9.666000068
01/03/2022,17,60,71,0.300000012
01/03/2022,109,10,71,0.450000018
01/03/2022,109,10,73,1.049999967
01/03/2022,109,10,104,1.120000005
01/03/2022,109,10,256,0.800000012
01/03/2022,109,60,71,0.600000024
01/03/2022,109,60,97,0.169
01/03/2022,109,60,121,0.861000001
01/03/2022,109,60,154,0.129999995
01/03/2022,109,60,174,9.918000311
01/03/2022,109,60,184,6.084000133
01/03/2022,109,60,189,1.414999992
01/03/2022,109,60,256,0.200000003
01/03/2022,213,60,184,0.842999995
02/03/2022,1,10,94,317.0400028
02/03/2022,1,10,104,1.600000024
02/03/2022,1,10,154,0.800000012
02/03/2022,1,60,71,20.28499985
02/03/2022,1,60,94,208.905
02/03/2022,1,60,97,0.632000029
02/03/2022,1,60,104,3.557000101
02/03/2022,1,60,121,123.8060031
02/03/2022,1,60,174,192.2989974
02/03/2022,1,60,184,0.749000013
02/03/2022,1,60,189,8.595999956
02/03/2022,1,60,256,12
02/03/2022,109,10,71,0.150000006
02/03/2022,109,10,73,0.839999974
02/03/2022,109,10,94,0.239999995
02/03/2022,109,10,97,0.460000008
02/03/2022,109,10,104,1.070000008
02/03/2022,109,10,174,0.719999999
02/03/2022,109,10,256,0.600000009
02/03/2022,109,60,71,0.300000012
02/03/2022,109,60,94,0.361000001
02/03/2022,109,60,95,0.200000003
02/03/2022,109,60,97,0.169
02/03/2022,109,60,121,11.48999977
02/03/2022,109,60,174,3.79700011
02/03/2022,109,60,184,3.552000053
02/03/2022,109,60,189,0.145999998
02/03/2022,109,60,256,0.600000009
02/03/2022,213,60,184,0.703000009
02/03/2022,213,60,189,0.300000012
02/03/2022,213,60,219,0.400000006
03/03/2022,1,10,94,280.3200035
03/03/2022,1,60,71,27.08399963
03/03/2022,1,60,73,0.540000021
03/03/2022,1,60,94,266.8440008
03/03/2022,1,60,95,1.5
03/03/2022,1,60,97,0.632000029
03/03/2022,1,60,104,1.816000044
03/03/2022,1,60,121,90.08500195
03/03/2022,1,60,174,267.3449969
03/03/2022,1,60,184,0.377000004
03/03/2022,1,60,189,5.644000053
03/03/2022,1,60,256,8
03/03/2022,17,10,104,1
03/03/2022,109,10,71,0.150000006
03/03/2022,109,10,73,0.209999993
03/03/2022,109,10,97,0.460000008
03/03/2022,109,10,104,0.280000001
03/03/2022,109,10,256,0.600000009
03/03/2022,109,60,71,0.600000024
03/03/2022,109,60,94,0.144999996
03/03/2022,109,60,95,0.200000003
03/03/2022,109,60,97,0.169
03/03/2022,109,60,121,14.89399964
03/03/2022,109,60,174,4.220000148
03/03/2022,109,60,184,1.883000031
03/03/2022,109,60,189,0.52700001
03/03/2022,213,60,184,3.640000045
03/03/2022,213,60,219,0.800000012
04/03/2022,1,10,73,0.569999993
04/03/2022,1,10,94,298.800004
04/03/2022,1,10,104,0.800000012
04/03/2022,1,10,174,1.299999952
04/03/2022,1,60,71,12.69899988
04/03/2022,1,60,73,1.080000043
04/03/2022,1,60,94,295.1270003
04/03/2022,1,60,95,1.5
04/03/2022,1,60,97,1.264000058
04/03/2022,1,60,104,5.298000157
04/03/2022,1,60,121,98.59000206
04/03/2022,1,60,174,212.4869975
04/03/2022,1,60,184,1.131000012
04/03/2022,1,60,189,1.248999953
04/03/2022,1,60,256,4
04/03/2022,17,10,71,0.860000014
04/03/2022,109,10,73,0.209999993
04/03/2022,109,10,97,0.460000008
04/03/2022,109,10,104,0.230000004
04/03/2022,109,10,256,0.800000012
04/03/2022,109,60,94,0.650999993
04/03/2022,109,60,121,12.17599967
04/03/2022,109,60,154,0.129999995
04/03/2022,109,60,174,3.960000128
04/03/2022,109,60,184,3.481000081
04/03/2022,109,60,189,0.819000006
04/03/2022,109,60,256,0.400000006
04/03/2022,213,60,184,1.953999996
04/03/2022,213,60,189,1.300000012
04/03/2022,213,60,219,0.800000012
05/03/2022,1,10,94,281.0400043
05/03/2022,1,10,95,1
05/03/2022,1,10,104,0.800000012
05/03/2022,1,10,154,0.800000012
05/03/2022,1,10,256,0.800000012
05/03/2022,1,60,94,246.619
05/03/2022,1,60,97,1.264000058
05/03/2022,1,60,104,4.275000095
05/03/2022,1,60,121,124.3700025
05/03/2022,1,60,154,0.963
05/03/2022,1,60,174,400.7399956
05/03/2022,1,60,184,2.945000082
05/03/2022,1,60,189,8.044999838
05/03/2022,1,60,256,4
05/03/2022,109,10,73,0.209999993
05/03/2022,109,10,94,0.239999995
05/03/2022,109,10,104,0.460000008
05/03/2022,109,60,71,0.300000012
05/03/2022,109,60,94,0.531000003
05/03/2022,109,60,95,0.400000006
05/03/2022,109,60,97,0.169
05/03/2022,109,60,121,14.60599962
05/03/2022,109,60,174,5.776000172
05/03/2022,109,60,184,0.135000005
05/03/2022,109,60,256,0.200000003
05/03/2022,213,60,184,2.74000001
05/03/2022,213,60,189,0.300000012
05/03/2022,213,60,219,0.400000006
06/03/2022,1,10,71,0.730000019
06/03/2022,1,10,73,0.569999993
06/03/2022,1,10,94,383.760006
06/03/2022,1,10,104,3.200000048
06/03/2022,1,10,256,0.800000012
06/03/2022,1,60,71,9.027999878
06/03/2022,1,60,94,341.4769998
06/03/2022,1,60,95,1.5
06/03/2022,1,60,97,1.264000058
06/03/2022,1,60,104,5.035000205
06/03/2022,1,60,121,152.6190031
06/03/2022,1,60,174,313.8979964
06/03/2022,1,60,184,0.754000008
06/03/2022,1,60,189,3.341000021
06/03/2022,1,60,256,8
06/03/2022,17,10,71,0.860000014
06/03/2022,109,10,71,0.150000006
06/03/2022,109,10,73,0.839999974
06/03/2022,109,10,97,0.230000004
06/03/2022,109,10,104,0.690000013
06/03/2022,109,10,174,0.280000001
06/03/2022,109,10,256,0.200000003
06/03/2022,109,60,71,0.300000012
06/03/2022,109,60,73,0.100000001
06/03/2022,109,60,94,0.357999995
